path,filename,class_name,label,width,height,mode,split
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_175.jpg,Metal_175.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_045.jpg,Paper_045.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_117.jpg,Paper_117.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_176.jpg,Paper_176.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_124.jpg,Metal_124.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_192.jpg,Glass_192.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_064.jpg,Paper_064.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_183.jpg,B3_183.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_174.jpg,B3_174.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_169.jpg,B3_169.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_063.jpg,Metal_063.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_026.jpg,B3_026.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_076.jpg,Plastic_076.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_119.jpg,Glass_119.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_022.jpg,B3_022.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_052.jpg,Plastic_052.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_105.jpg,Paper_105.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_125.jpg,B3_125.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_013.jpg,B3_013.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_029.jpg,Organic_029.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_076.jpg,Paper_076.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_066.jpg,B3_066.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_064.jpg,Organic_064.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_097.jpg,Glass_097.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_178.jpg,Glass_178.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_139.jpg,Glass_139.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_013.jpg,Metal_013.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_153.jpg,Metal_153.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_164.jpg,Glass_164.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_044.jpg,Organic_044.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_070.jpg,Organic_070.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_093.jpg,Organic_093.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_105.jpg,Glass_105.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_151.jpg,B3_151.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_104.jpg,Plastic_104.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_054.jpg,Plastic_054.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_019.jpg,B3_019.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_199.jpg,Plastic_199.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_014.jpg,B3_014.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_164.jpg,Paper_164.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_149.jpg,Glass_149.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_109.jpg,Plastic_109.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_101.jpg,Paper_101.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_095.jpg,Metal_095.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_106.jpg,Metal_106.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_084.jpg,Organic_084.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_015.jpg,Plastic_015.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_194.jpg,B3_194.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_042.jpg,Glass_042.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_189.jpg,Plastic_189.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_040.jpg,Glass_040.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_136.jpg,Glass_136.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_113.jpg,Organic_113.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_122.jpg,Metal_122.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_121.jpg,B3_121.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_129.jpg,Organic_129.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_009.jpg,Plastic_009.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_010.jpg,Metal_010.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_027.jpg,Plastic_027.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_025.jpg,Organic_025.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_020.jpg,Plastic_020.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_106.jpg,Organic_106.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_036.jpg,B3_036.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_074.jpg,Plastic_074.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_196.jpg,Metal_196.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_189.jpg,Organic_189.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_020.jpg,Metal_020.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_096.jpg,Paper_096.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_018.jpg,Glass_018.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_067.jpg,B3_067.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_003.jpg,Glass_003.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_044.jpg,Paper_044.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_123.jpg,Plastic_123.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_089.jpg,Metal_089.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_062.jpg,B3_062.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_061.jpg,Plastic_061.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_179.jpg,Organic_179.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_043.jpg,Glass_043.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_058.jpg,Glass_058.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_092.jpg,Organic_092.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_175.jpg,Organic_175.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_153.jpg,Organic_153.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_104.jpg,B3_104.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_002.jpg,Metal_002.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_180.jpg,B3_180.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_133.jpg,B3_133.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_006.jpg,B3_006.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_162.jpg,Plastic_162.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_127.jpg,Metal_127.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_010.jpg,Glass_010.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_068.jpg,Paper_068.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_036.jpg,Paper_036.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_116.jpg,B3_116.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_173.jpg,Paper_173.jpg,Paper,4,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_085.jpg,Glass_085.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_155.jpg,Glass_155.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_023.jpg,Plastic_023.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_030.jpg,B3_030.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_151.jpg,Metal_151.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_183.jpg,Plastic_183.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_198.jpg,Organic_198.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_077.jpg,Plastic_077.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_166.jpg,Metal_166.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_076.jpg,B3_076.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_094.jpg,Metal_094.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_162.jpg,Metal_162.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_083.jpg,Glass_083.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_087.jpg,Plastic_087.jpg,Plastic,5,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_190.jpg,Organic_190.jpg,Organic,3,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_128.jpg,B3_128.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_086.jpg,B3_086.jpg,B3,0,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_066.jpg,Metal_066.jpg,Metal,2,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_110.jpg,Glass_110.jpg,Glass,1,300,300,RGB,train
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_160.jpg,Plastic_160.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_007.jpg,Paper_007.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_163.jpg,Paper_163.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_045.jpg,Metal_045.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_029.jpg,Metal_029.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_035.jpg,Glass_035.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_090.jpg,B3_090.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_046.jpg,B3_046.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_067.jpg,Plastic_067.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_157.jpg,Glass_157.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_171.jpg,Organic_171.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_097.jpg,Metal_097.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_121.jpg,Paper_121.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_121.jpg,Organic_121.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_069.jpg,Organic_069.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_081.jpg,Paper_081.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_134.jpg,Metal_134.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_086.jpg,Plastic_086.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_087.jpg,Paper_087.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_016.jpg,Glass_016.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_071.jpg,B3_071.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_056.jpg,Glass_056.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_197.jpg,Paper_197.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_116.jpg,Organic_116.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_016.jpg,B3_016.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_190.jpg,Plastic_190.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_081.jpg,Glass_081.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_057.jpg,Glass_057.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_025.jpg,Paper_025.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_161.jpg,B3_161.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_109.jpg,B3_109.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_039.jpg,Paper_039.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_099.jpg,B3_099.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_159.jpg,Glass_159.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_131.jpg,Plastic_131.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_096.jpg,Metal_096.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_048.jpg,B3_048.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_141.jpg,Metal_141.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_030.jpg,Metal_030.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_015.jpg,Paper_015.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_156.jpg,Metal_156.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_150.jpg,Paper_150.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_061.jpg,Glass_061.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_180.jpg,Metal_180.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_052.jpg,Metal_052.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_045.jpg,Organic_045.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_085.jpg,B3_085.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_062.jpg,Paper_062.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_141.jpg,Plastic_141.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_062.jpg,Metal_062.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Glass/Glass_089.jpg,Glass_089.jpg,Glass,1,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_110.jpg,Paper_110.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_063.jpg,Paper_063.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_061.jpg,B3_061.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_139.jpg,Metal_139.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_132.jpg,Metal_132.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_010.jpg,Plastic_010.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_189.jpg,Metal_189.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Metal/Metal_198.jpg,Metal_198.jpg,Metal,2,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_004.jpg,Plastic_004.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_090.jpg,Organic_090.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Plastic/Plastic_125.jpg,Plastic_125.jpg,Plastic,5,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_180.jpg,Organic_180.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_010.jpg,Organic_010.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Organic/Organic_174.jpg,Organic_174.jpg,Organic,3,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/B3/B3_124.jpg,B3_124.jpg,B3,0,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_008.jpg,Paper_008.jpg,Paper,4,300,300,RGB,validation
/content/drive/MyDrive/Capstone Coding Camp 2026/Dataset_Cleaned/Paper/Paper_179.jpg,Paper_179.jpg,Paper,4,300,300,RGB,validation
